Valid,210045,5040.1260,-11911.2620,0,0.00,0.00
Valid,210046,5040.1440,-11911.2730,9,1.00,1457.00
Valid,210047,5040.1621,-11911.2830,9,1.00,1461.40
Valid,210048,5040.1831,-11911.2930,9,1.00,1465.50
Valid,210049,5040.2046,-11911.3060,9,1.00,1469.40
Valid,210050,5040.2251,-11911.3150,9,1.00,1473.60
Valid,210051,5040.2451,-11911.3270,9,1.00,1478.30
Valid,210052,5040.2651,-11911.3370,9,1.00,1483.10
Valid,210053,5040.2852,-11911.3470,9,1.00,1487.30
Valid,210054,5040.3047,-11911.3580,9,1.00,1491.60
Valid,210055,5040.3242,-11911.3680,9,1.00,1495.60
Valid,210056,5040.3433,-11911.3790,9,1.00,1499.10
Valid,210057,5040.3633,-11911.3900,9,1.00,1502.20
Valid,210058,5040.3828,-11911.4000,9,1.00,1504.90
Valid,210059,5040.4028,-11911.4110,9,1.00,1507.50
Valid,210100,5040.4233,-11911.4210,9,1.00,1509.70
Valid,210101,5040.4434,-11911.4320,9,1.00,1512.10
Valid,210102,5040.4644,-11911.4420,9,1.00,1514.80
Valid,210103,5040.4849,-11911.4530,9,1.00,1517.80
Valid,210104,5040.5054,-11911.4650,9,1.00,1521.00
Valid,210105,5040.5264,-11911.4770,9,1.00,1524.10
Valid,210106,5040.5469,-11911.4870,9,1.00,1527.10
Valid,210107,5040.5684,-11911.5000,9,1.00,1530.00
Valid,210108,5040.5894,-11911.5110,9,1.00,1533.10
Valid,210109,5040.6108,-11911.5220,9,1.00,1536.40
Valid,210110,5040.6323,-11911.5330,9,1.00,1540.00
Valid,210111,5040.6538,-11911.5450,9,1.00,1543.70
Valid,210112,5040.6753,-11911.5570,9,1.00,1547.70
Valid,210113,5040.6968,-11911.5680,9,1.00,1552.20
Valid,210114,5040.7178,-11911.5800,9,1.00,1556.90
Valid,210115,5040.7393,-11911.5930,9,1.00,1561.50
Valid,210116,5040.7603,-11911.6040,9,1.00,1566.20
Valid,210117,5040.7813,-11911.6160,9,1.00,1571.10
Valid,210118,5040.8032,-11911.6280,9,1.00,1576.30
Valid,210119,5040.8242,-11911.6390,9,1.00,1581.30
Valid,210120,5040.8457,-11911.6500,9,1.00,1586.20
Valid,210121,5040.8677,-11911.6610,9,1.00,1590.80
Valid,210122,5040.8887,-11911.6730,9,1.00,1595.30
Valid,210123,5040.9102,-11911.6850,9,1.00,1599.80
Valid,210124,5040.9316,-11911.6950,9,1.00,1604.30
Valid,210125,5040.9531,-11911.7080,9,1.00,1609.00
Valid,210126,5040.9746,-11911.7200,9,1.00,1613.60
Valid,210127,5040.9961,-11911.7320,9,1.00,1618.10
Valid,210128,5041.0181,-11911.7440,9,1.00,1622.60
Valid,210129,5041.0391,-11911.7570,9,1.00,1627.20
Valid,210130,5041.0605,-11911.7700,9,1.00,1631.80
Valid,210131,5041.0820,-11911.7810,9,1.00,1636.50
Valid,210132,5041.1040,-11911.7930,9,1.00,1641.20
Valid,210133,5041.1255,-11911.8060,9,1.00,1646.20
Valid,210134,5041.1475,-11911.8170,9,1.00,1651.20
Valid,210135,5041.1689,-11911.8280,9,1.00,1656.50
Valid,210136,5041.1904,-11911.8400,9,1.00,1661.90
Valid,210137,5041.2124,-11911.8510,9,1.00,1667.50
Valid,210138,5041.2339,-11911.8610,9,1.00,1673.60
Valid,210139,5041.2549,-11911.8720,9,1.00,1679.70
Valid,210140,5041.2764,-11911.8820,9,1.00,1685.80
Valid,210141,5041.2969,-11911.8920,9,1.00,1691.60
Valid,210142,5041.3184,-11911.9010,9,1.00,1697.10
Valid,210143,5041.3394,-11911.9120,9,1.00,1701.90
Valid,210144,5041.3604,-11911.9220,9,1.00,1706.20
Valid,210145,5041.3809,-11911.9330,9,1.00,1710.30
Valid,210146,5041.4014,-11911.9430,9,1.00,1714.20
Valid,210147,5041.4219,-11911.9540,9,1.00,1718.10
Valid,210148,5041.4424,-11911.9660,9,1.00,1722.10
Valid,210149,5041.4624,-11911.9770,9,1.00,1726.10
Valid,210150,5041.4824,-11911.9870,9,1.00,1730.30
Valid,210151,5041.5034,-11911.9990,9,1.00,1734.60
Valid,210152,5041.5234,-11912.0100,9,1.00,1738.70
Valid,210153,5041.5439,-11912.0220,9,1.00,1742.60
Valid,210154,5041.5645,-11912.0340,9,1.00,1746.70
Valid,210155,5041.5845,-11912.0460,9,1.00,1750.90
Valid,210156,5041.6040,-11912.0590,9,1.00,1755.50
Valid,210157,5041.6240,-11912.0700,9,1.00,1760.40
Valid,210158,5041.6436,-11912.0830,9,1.00,1765.60
Valid,210159,5041.6631,-11912.0960,9,1.00,1771.00
Valid,210200,5041.6816,-11912.1090,9,1.00,1776.40
Valid,210201,5041.7007,-11912.1220,9,1.00,1782.00
Valid,210202,5041.7192,-11912.1360,9,1.00,1787.80
Valid,210203,5041.7378,-11912.1490,9,1.00,1793.50
Valid,210204,5041.7559,-11912.1630,9,1.00,1799.00
Valid,210205,5041.7739,-11912.1770,9,1.00,1804.10
