Valid,210550,5046.1021,-11915.9370,9,1.00,2204.90
Valid,210552,5046.1401,-11915.9800,9,1.00,2207.70
Valid,210553,5046.1602,-11916.0050,9,1.00,2207.70
Valid,210554,5046.1802,-11916.0270,9,1.00,2205.90
Valid,210555,5046.2002,-11916.0500,9,1.00,2204.60
Valid,210556,5046.2202,-11916.0730,9,1.00,2203.60
Valid,210557,5046.2397,-11916.0970,9,1.00,2203.50
Valid,210558,5046.2593,-11916.1200,9,1.00,2203.40
Valid,210559,5046.2793,-11916.1440,9,1.00,2203.00
Valid,210600,5046.2988,-11916.1680,9,1.00,2202.10
Valid,210601,5046.3188,-11916.1910,9,1.00,2201.00
Valid,210602,5046.3384,-11916.2160,9,1.00,2199.80
Valid,210603,5046.3579,-11916.2400,9,1.00,2199.10
Valid,210604,5046.3770,-11916.2660,9,1.00,2198.80
Valid,210605,5046.3970,-11916.2890,9,1.00,2199.00
Valid,210606,5046.4160,-11916.3140,9,1.00,2199.40
Valid,210607,5046.4360,-11916.3380,9,1.00,2200.10
Valid,210608,5046.4561,-11916.3630,9,1.00,2201.20
Valid,210609,5046.4761,-11916.3880,9,1.00,2202.70
Valid,210610,5046.4956,-11916.4120,9,1.00,2204.50
Valid,210611,5046.5156,-11916.4370,9,1.00,2206.60
Valid,210612,5046.5356,-11916.4610,9,1.00,2208.90
Valid,210613,5046.5557,-11916.4850,9,1.00,2211.50
Valid,210614,5046.5757,-11916.5100,9,1.00,2213.90
Valid,210615,5046.5947,-11916.5350,9,1.00,2216.40
Valid,210616,5046.6143,-11916.5610,9,1.00,2218.90
Valid,210617,5046.6333,-11916.5850,9,1.00,2221.80
Valid,210618,5046.6528,-11916.6100,9,1.00,2224.70
Valid,210619,5046.6719,-11916.6340,9,1.00,2227.40
Valid,210620,5046.6909,-11916.6580,9,1.00,2229.70
Valid,210621,5046.7104,-11916.6810,9,1.00,2231.70
Valid,210622,5046.7305,-11916.7040,9,1.00,2233.10
Valid,210623,5046.7500,-11916.7270,9,1.00,2234.10
Valid,210624,5046.7700,-11916.7490,9,1.00,2234.80
Valid,210625,5046.7900,-11916.7710,9,1.00,2235.00
Valid,210626,5046.8101,-11916.7960,9,1.00,2234.60
Valid,210627,5046.8301,-11916.8190,9,1.00,2233.80
Valid,210628,5046.8501,-11916.8450,9,1.00,2233.80
Valid,210629,5046.8701,-11916.8700,9,1.00,2234.10
Valid,210630,5046.8906,-11916.8950,9,1.00,2234.90
Valid,210631,5046.9111,-11916.9210,9,1.00,2235.60
Valid,210632,5046.9316,-11916.9460,9,1.00,2236.10
Valid,210633,5046.9517,-11916.9730,9,1.00,2236.80
