Valid,205742,5040.7212,-11913.5780,8,1.00,0.00
Valid,205743,5040.7007,-11913.5700,8,1.30,577.00
Valid,205745,5040.6577,-11913.5470,9,1.00,584.20
Valid,205746,5040.6348,-11913.5320,9,1.00,585.60
Valid,205747,5040.6094,-11913.5170,9,1.00,588.70
Valid,205748,5040.5845,-11913.5010,9,1.00,596.00
Valid,205749,5040.5605,-11913.4850,9,1.00,600.70
Valid,205750,5040.5371,-11913.4700,9,1.00,606.20
Valid,205751,5040.5132,-11913.4540,9,1.00,611.30
Valid,205752,5040.4893,-11913.4390,9,1.00,616.90
Valid,205753,5040.4658,-11913.4230,9,1.00,621.70
Valid,205754,5040.4429,-11913.4070,9,1.00,627.20
Valid,205755,5040.4194,-11913.3910,9,1.00,632.80
Valid,205756,5040.3960,-11913.3740,9,1.00,638.00
Valid,205757,5040.3721,-11913.3590,9,1.00,643.00
Valid,205758,5040.3491,-11913.3430,9,1.00,647.80
Valid,205759,5040.3252,-11913.3280,9,1.00,652.60
Valid,205800,5040.3013,-11913.3130,9,1.00,657.60
Valid,205801,5040.2773,-11913.2980,9,1.00,663.00
Valid,205802,5040.2539,-11913.2830,9,1.00,668.80
Valid,205803,5040.2300,-11913.2680,9,1.00,674.10
Valid,205804,5040.2061,-11913.2530,9,1.00,679.50
Valid,205805,5040.1816,-11913.2390,9,1.00,684.60
Valid,205806,5040.1577,-11913.2260,9,1.00,689.50
Valid,205807,5040.1328,-11913.2120,9,1.00,694.30
Valid,205808,5040.1084,-11913.2000,9,1.00,698.80
Valid,205809,5040.0840,-11913.1880,9,1.00,703.90
Valid,205810,5040.0586,-11913.1770,9,1.00,709.30
Valid,205811,5040.0332,-11913.1660,9,1.00,714.30
Valid,205812,5040.0073,-11913.1560,9,1.00,719.60
Valid,205813,5039.9814,-11913.1460,9,1.00,724.70
Valid,205814,5039.9556,-11913.1370,9,1.00,730.00
Valid,205815,5039.9292,-11913.1290,9,1.00,735.80
Valid,205816,5039.9028,-11913.1200,9,1.00,742.10
Valid,205817,5039.8765,-11913.1110,9,1.00,749.00
Valid,205818,5039.8501,-11913.1030,9,1.00,756.20
Valid,205819,5039.8242,-11913.0940,9,1.00,763.30
Valid,205820,5039.7983,-11913.0850,9,1.00,770.30
Valid,205821,5039.7725,-11913.0770,9,1.00,777.20
Valid,205822,5039.7466,-11913.0680,9,1.00,783.70
Valid,205823,5039.7207,-11913.0600,9,1.00,789.90
Valid,205824,5039.6948,-11913.0510,9,1.00,795.60
Valid,205825,5039.6685,-11913.0420,9,1.00,800.80
Valid,205826,5039.6426,-11913.0330,9,1.00,806.10
Valid,205827,5039.6167,-11913.0230,9,1.00,811.40
Valid,205828,5039.5908,-11913.0150,9,1.00,816.40
Valid,205829,5039.5645,-11913.0050,9,1.00,821.70
Valid,205830,5039.5386,-11912.9940,9,1.00,826.90
